target,target1,date,date1,is_sick,area,size,speed,x_head,y_head,rotation,x_center,y_center,temperature,temperature_speed
25,m25,10/26/20,325,FALSE,912,24,21.07,0.91,0.42,1.35,0.8,0.26,38.84,0
25,m25,10/26/20,326,FALSE,620.5,18,0.63,0.39,0.19,2.1,0.37,0.41,39.92,-0.69
25,m25,10/26/20,326,FALSE,655,19,0.2,0.44,0.38,0.14,0.35,0.26,40.75,-0.62
25,m25,10/26/20,326,FALSE,893.5,22,0.2,0.47,0.32,0.14,0.35,0.24,40.06,0.05
25,m25,10/26/20,326,FALSE,914.5,22,0.4,0.47,0.3,0,0.35,0.22,39.71,-0.04
25,m25,10/26/20,327,FALSE,625,17,0.63,0.4,0.15,0.33,0.32,0.24,38.41,-0.17
25,m25,10/26/20,327,FALSE,869.5,21,0.63,0.43,0.43,0,0.33,0.29,38.87,0.05
25,m25,10/26/20,327,FALSE,780.5,21,0.6,0.44,0.43,0,0.33,0.3,39.51,-0.04
25,m25,10/26/20,327,FALSE,932.5,22,1.56,0.44,0.42,0.24,0.33,0.29,37.84,-0.08
25,m25,10/26/20,328,FALSE,966,22,0.6,0.44,0.42,0,0.33,0.3,37.56,0.13
25,m25,10/26/20,328,FALSE,1287,25,1.8,0.47,0.45,0.15,0.35,0.3,38.1,-0.04
25,m25,10/26/20,328,FALSE,1245,26,0,0.48,0.44,0,0.35,0.3,38.58,0.04
25,m25,10/26/20,328,FALSE,782.5,16,0.82,0.33,0.12,0.22,0.31,0.31,38.31,0.27
25,m25,10/26/20,329,FALSE,336.5,16,0.85,0.42,0.25,0,0.33,0.19,39.6,-0.28
25,m25,10/26/20,329,FALSE,223.5,14,0.57,0.4,0.22,0.38,0.33,0.18,40.16,0.04
25,m25,10/26/20,329,FALSE,305,15,1.44,0.41,0.28,0,0.34,0.18,39.8,-0.02
25,m25,10/26/20,329,FALSE,570,19,1,0.44,0.35,0,0.36,0.2,38.83,-0.13
25,m25,10/26/20,330,FALSE,766,19,0,0.79,0.01,0.2,0.85,0.2,38.13,0.44
25,m25,10/26/20,330,FALSE,768,19,0.6,0.79,0.02,0.19,0.85,0.21,37.92,-0.13
25,m25,10/26/20,330,FALSE,470.5,18,2.28,0.33,0.13,0,0.37,0.34,41.35,0.11
25,m25,10/26/20,331,FALSE,771,19,1.61,0.3,0.06,0.05,0.36,0.26,39.22,0.07
25,m25,10/26/20,331,FALSE,801,20,0.63,0.31,0.05,0.06,0.37,0.26,38.82,0.13
25,m25,10/26/20,331,FALSE,937.5,23,0.72,0.28,0.15,0.2,0.38,0.32,39.31,0.02
25,m25,10/26/20,331,FALSE,832.5,22,0.57,0.47,0.48,0,0.37,0.32,38.04,-0.1
25,m25,10/26/20,332,FALSE,591.5,16,0.45,0.38,-0.02,0.21,0.33,0.14,40.79,-0.02
25,m25,10/26/20,332,FALSE,557.5,17,0.72,0.4,-0.02,0.28,0.33,0.12,41.24,-0.02
25,m25,10/26/20,332,FALSE,750.5,20,1.22,0.3,-0.02,0.1,0.31,0.22,39.03,-0.77
25,m25,10/26/20,332,FALSE,539.5,18,0.45,0.41,0.02,0.32,0.32,0.11,41.01,0.04
25,m25,10/26/20,333,FALSE,738,16,1.61,0.27,-0.02,0,0.31,0.16,40.14,0.15
25,m25,10/26/20,333,FALSE,754.5,18,1.08,0.42,0.08,0.32,0.33,0.14,39.46,-0.11
25,m25,10/26/20,333,FALSE,825,18,0.4,0.42,0.08,0,0.33,0.15,38.93,-0.02
25,m25,10/26/20,333,FALSE,651.5,19,0.57,0.42,0,0.14,0.33,0.12,40.01,0.02
25,m25,10/26/20,334,FALSE,749.5,20,0.45,0.42,0.02,0,0.32,0.14,40.36,-0.09
25,m25,10/26/20,334,FALSE,592,19,1.46,0.41,-0.01,0.18,0.33,0.12,40.39,0.09
25,m25,10/26/20,334,FALSE,818.5,21,0.89,0.42,0.02,0,0.32,0.15,39.08,0.04
25,m25,10/26/20,334,FALSE,954.5,22,2.72,0.76,-0.01,0.25,0.84,0.19,37.84,-0.25
25,m25,10/26/20,335,FALSE,781,19,0.89,0.28,-0.02,0,0.34,0.18,39.29,-0.11
25,m25,10/26/20,335,FALSE,628,18,0.4,0.3,-0.02,0.06,0.32,0.2,39.64,0.15
25,m25,10/26/20,335,FALSE,823,19,3.33,0.28,0.05,0.22,0.34,0.24,39.51,-1.33
25,m25,10/26/20,335,FALSE,910.5,25,0.8,0.46,0.38,0,0.34,0.2,39.28,0.09
25,m25,10/26/20,336,FALSE,876.5,19,0.6,0.28,0.05,0.31,0.33,0.25,39.44,0
25,m25,10/26/20,336,FALSE,1019.5,26,0.28,0.45,0.45,0.06,0.34,0.24,38.19,0.13
25,m25,10/26/20,336,FALSE,1105,25,1.13,0.45,0.45,0,0.34,0.25,38.25,-0.03
25,m25,10/26/20,336,FALSE,944.5,25,1.28,0.45,0.44,0,0.34,0.24,39.2,0
25,m25,10/26/20,337,FALSE,975,25,0.28,0.44,0.44,0.19,0.34,0.24,38.65,-0.3
25,m25,10/26/20,337,FALSE,753.5,19,1.13,0.25,-0.01,0,0.31,0.2,39.51,0.42
25,m25,10/26/20,337,FALSE,797,20,0.2,0.41,0.3,0,0.31,0.2,37.34,0.04
25,m25,10/26/20,337,FALSE,819.5,19,1,0.3,-0.02,0.29,0.29,0.21,38.65,-0.06
25,m25,10/26/20,338,FALSE,895,19,0.82,0.32,-0.02,0,0.29,0.21,37.37,0.07
25,m25,10/26/20,338,FALSE,716.5,17,0.28,0.28,-0.02,0.17,0.29,0.19,40.45,-0.03
25,m25,10/26/20,338,FALSE,925,21,0.89,0.39,0.38,0,0.29,0.22,37.35,0.15
25,m25,10/26/20,338,FALSE,963.5,22,1.81,0.42,0.25,0.15,0.3,0.24,36.94,0.04
25,m25,10/26/20,339,FALSE,757.5,19,1.08,0.41,0.23,0,0.31,0.28,38.39,-0.09
25,m25,10/26/20,339,FALSE,622.5,17,0.72,0.3,0.08,0.13,0.33,0.28,38.62,0.06
25,m25,10/26/20,339,FALSE,360.5,14,1.79,0.32,0.13,0.13,0.34,0.3,42.99,3.82
25,m25,10/26/20,340,FALSE,832,22,2.09,0.26,-0.02,0,0.32,0.22,39.8,-0.08
25,m25,10/26/20,340,FALSE,805.5,21,0.63,0.26,0,0,0.32,0.24,39.95,0.09
25,m25,10/26/20,340,FALSE,773.5,21,0.45,0.27,-0.02,0.22,0.31,0.22,39.46,0.02
25,m25,10/26/20,340,FALSE,763,22,0.6,0.44,0.45,0,0.33,0.3,38.47,0
25,m25,10/26/20,341,FALSE,506.5,17,0.6,0.29,0.05,0.12,0.32,0.25,39.26,-0.23
25,m25,10/26/20,341,FALSE,640,15,1.81,0.3,-0.02,0.26,0.3,0.16,40.48,0.03
25,m25,10/26/20,341,FALSE,673.5,19,1.61,0.4,0.3,0.29,0.31,0.16,41.78,0.18
25,m25,10/26/20,341,FALSE,877.5,21,0.4,0.35,0.4,0.19,0.27,0.2,37.21,-0.13
25,m25,10/26/20,342,FALSE,861,23,0.28,0.34,0.44,0,0.26,0.21,37.34,-0.15
25,m25,10/26/20,342,FALSE,820,22,1.9,0.97,0.4,0.22,0.87,0.26,38.48,-0.21
25,m25,10/26/20,342,FALSE,593,19,2.16,0.26,0,0,0.3,0.22,41.13,0.34
25,m25,10/26/20,342,FALSE,785,18,1.7,0.33,-0.02,0.42,0.28,0.18,37.83,-0.08
25,m25,10/26/20,343,FALSE,679.5,16,0.45,0.35,0.06,0,0.27,0.16,38.45,0.08
25,m25,10/26/20,343,FALSE,705,19,0,0.26,-0.02,0,0.3,0.2,38.69,0.07
25,m25,10/26/20,343,FALSE,855.5,19,0.63,0.32,-0.02,0,0.27,0.19,36.99,-0.02
25,m25,10/26/20,343,FALSE,1040.5,24,1.22,0.38,0.41,0.26,0.28,0.21,39.64,-0.04
25,m25,10/26/20,344,FALSE,915,24,0.72,0.39,0.35,0,0.28,0.18,38.56,-0.07
25,m25,10/26/20,344,FALSE,863.5,24,0.72,0.39,0.35,0,0.28,0.18,39.99,0.02
25,m25,10/26/20,344,FALSE,953,24,0.28,0.4,0.34,0,0.29,0.19,38.91,0.05
25,m25,10/26/20,344,FALSE,1132,26,0.2,0.43,0.34,0,0.3,0.19,38.82,0.04
25,m25,10/26/20,345,FALSE,889.5,22,0.82,0.22,-0.02,0,0.29,0.19,38.41,0.03
25,m25,10/26/20,345,FALSE,731.5,20,0.45,0.34,0.37,0,0.27,0.16,37.99,-0.07
25,m25,10/26/20,345,FALSE,742.5,17,0.63,0.22,-0.02,0,0.27,0.16,38.23,0.02
25,m25,10/26/20,345,FALSE,780,21,0.63,0.33,0.38,0.19,0.27,0.16,38.54,-0.22
25,m25,10/26/20,346,FALSE,450.5,16,0.4,0.28,0.03,0.15,0.3,0.22,39.47,0.08
25,m25,10/26/20,346,FALSE,701.5,20,0.89,0.26,0,0.15,0.31,0.22,39.63,-0.3
25,m25,10/26/20,346,FALSE,716,21,0.63,0.26,-0.02,0.27,0.31,0.21,38.41,-0.02
25,m25,10/26/20,346,FALSE,720,21,0.72,0.89,0.04,0.17,0.92,0.29,38.07,-0.87
25,m25,10/26/20,347,FALSE,519,20,1.8,0.78,0.01,0,0.85,0.2,40.05,0.23
25,m25,10/26/20,347,FALSE,490,16,0.63,0.93,0.2,0.21,0.88,0.36,41.11,-0.13
25,m25,10/26/20,347,FALSE,757,21,1.46,0.98,0.48,0.27,0.87,0.36,39.41,-0.36
25,m25,10/26/20,347,FALSE,626,17,2.51,0.82,0.2,2.59,0.87,0.38,39.62,0.42
25,m25,10/26/20,348,FALSE,701,18,0.63,0.9,0.06,0,0.88,0.29,40.27,1.01
25,m25,10/26/20,348,FALSE,1005,22,2.06,0.84,0.15,0.28,0.9,0.39,37.4,-0.63
25,m25,10/26/20,348,FALSE,890,22,0.8,0.83,-0.02,0,0.86,0.25,37.29,-0.07
25,m25,10/26/20,349,FALSE,861.5,21,0.82,0.84,-0.02,0,0.86,0.24,37.01,-0.16
25,m25,10/26/20,349,FALSE,612,18,0.6,0.96,0.4,0,0.87,0.3,37.94,0.06
25,m25,10/26/20,349,FALSE,692,20,0.82,0.96,0.44,0.3,0.86,0.36,37.21,0.06
25,m25,10/26/20,349,FALSE,660,19,0.82,0.96,0.43,0.13,0.86,0.36,37.52,-0.04
25,m25,10/26/20,350,FALSE,585,18,0.89,0.94,0.43,0,0.84,0.38,37.48,0.06
25,m25,10/26/20,350,FALSE,602,18,0.82,0.94,0.39,0,0.84,0.36,37.65,-0.15
25,m25,10/26/20,350,FALSE,670.5,18,0,0.93,0.26,0,0.85,0.4,36.82,0
25,m25,10/26/20,350,FALSE,601,18,0.28,0.94,0.26,0,0.86,0.41,38.43,-0.07
25,m25,10/26/20,351,FALSE,721.5,18,0.72,0.94,0.22,0.07,0.87,0.38,37.01,-0.02
25,m25,10/26/20,351,FALSE,615.5,18,0.72,0.93,0.16,0.38,0.87,0.32,37.31,0.08
25,m25,10/26/20,351,FALSE,716.5,19,0.8,0.92,0.47,0.22,0.85,0.3,36.73,-0.01
25,m25,10/26/20,351,FALSE,622,16,0.82,0.8,0.09,0.28,0.84,0.26,37.54,-0.02
25,m25,10/26/20,352,FALSE,548.5,14,0.89,0.82,0.06,0.33,0.84,0.22,38.13,0.21
25,m25,10/26/20,352,FALSE,548.5,14,0.45,0.82,0.13,0.3,0.87,0.26,38.24,0.17
25,m25,10/26/20,352,FALSE,584.5,18,0.4,0.87,0.06,0.06,0.85,0.28,36.98,0.08
25,m25,10/26/20,352,FALSE,593.5,15,0.63,0.8,0.11,0.17,0.83,0.29,38.94,-0.05
25,m25,10/26/20,353,FALSE,730.5,17,1.41,0.87,-0.02,0.28,0.86,0.19,38.03,-0.17
25,m25,10/26/20,353,FALSE,558.5,17,0.63,0.89,-0.01,0,0.86,0.19,43.62,6.06
25,m25,10/26/20,353,FALSE,839.5,20,1.17,0.78,0.02,0.33,0.84,0.21,37.05,-0.51
25,m25,10/26/20,353,FALSE,813,19,0.63,0.89,-0.02,0.17,0.87,0.21,36.74,-0.02
25,m25,10/26/20,354,FALSE,625,19,0.6,0.92,0.36,0,0.82,0.35,38.39,-0.72
25,m25,10/26/20,354,FALSE,632.5,14,0.89,0.76,0.24,0,0.81,0.38,37.86,0.04
25,m25,10/26/20,354,FALSE,816,18,1.65,0.78,0.14,0,0.84,0.32,36.65,-0.48
25,m25,10/26/20,354,FALSE,550,17,0.63,0.9,0.5,0.12,0.82,0.39,39.36,-0.03
25,m25,10/26/20,355,FALSE,554,17,0.72,0.88,0.53,0.32,0.82,0.38,37.82,0.07
25,m25,10/27/20,355,FALSE,742.5,19,1.26,0.9,0.54,0,0.82,0.38,36.96,-0.82
25,m25,10/27/20,355,FALSE,489,17,0.2,0.89,0.51,0,0.81,0.4,38.84,-0.15
25,m25,10/27/20,355,FALSE,590.5,16,0.63,0.8,0.16,0,0.82,0.36,37.17,-0.06
25,m25,10/27/20,356,FALSE,655,18,2.41,0.82,0.11,0.26,0.81,0.34,37.21,-0.31
25,m25,10/27/20,356,FALSE,494.5,16,0.63,0.81,0.14,0.03,0.82,0.34,39.67,0
25,m25,10/27/20,356,FALSE,449.5,16,2.09,0.89,0.43,0.58,0.82,0.32,38.58,-0.98
25,m25,10/27/20,356,FALSE,908,29,2.04,1,0.44,0,0.87,0.22,38.22,-0.41
25,m25,10/27/20,357,FALSE,802,20,3.26,0.94,0.4,0,0.83,0.4,38.28,-1.71
25,m25,10/27/20,357,FALSE,867.5,20,5.23,0.92,0.09,0.44,0.88,0.32,37.42,0.06
25,m25,10/27/20,357,FALSE,563,20,8.03,0.29,-0.02,2.39,0.33,0.21,39.58,-1.17
25,m25,10/27/20,358,FALSE,642,20,1,0.43,0.36,0,0.35,0.19,39.77,0.08
25,m25,10/27/20,358,FALSE,550.5,18,1.61,0.26,-0.02,0,0.32,0.15,40.15,0.58
25,m25,10/27/20,358,FALSE,700,16,1.34,0.34,-0.02,0.15,0.32,0.18,38.48,-0.82
25,m25,10/27/20,358,FALSE,582.5,25,60.44,0.99,0.38,0.57,0.87,0.22,38.86,-1.53
25,m25,10/27/20,359,FALSE,1028,22,1.17,0.94,0.23,0.32,0.82,0.24,37.23,-0.15
25,m25,10/27/20,359,FALSE,910.5,24,16.56,0.93,0.32,0.35,0.82,0.18,39.2,-0.77
25,m25,10/27/20,359,FALSE,928,22,1.2,0.76,-0.01,0.14,0.85,0.18,37.44,-0.5
25,m25,10/27/20,359,FALSE,739.5,26,3.77,1,0.42,0.19,0.86,0.4,40.66,-0.24
25,m25,10/27/20,360,FALSE,1125,27,1.02,0.95,0.43,0,0.84,0.21,37.13,-0.21
25,m25,10/27/20,360,FALSE,518,17,2.6,0.34,-0.02,1.99,0.35,0.19,40.99,0.67
25,m25,10/27/20,360,FALSE,417.5,19,0.45,0.29,-0.01,0.04,0.33,0.21,40.95,-0.18
25,m25,10/27/20,360,FALSE,334,16,1.34,0.29,-0.01,0,0.32,0.18,41.24,1.03
25,m25,10/27/20,361,FALSE,471,16,0.45,0.29,-0.02,0,0.31,0.18,41.83,-0.07
25,m25,10/27/20,361,FALSE,504,17,0.45,0.28,-0.02,0.06,0.32,0.16,38.43,-0.11
25,m25,10/27/20,361,FALSE,535.5,15,2.79,0.38,0.17,0.09,0.31,0.11,39.33,-0.16
25,m25,10/27/20,361,FALSE,437.5,12,1.26,0.31,-0.02,2.67,0.33,0.12,42.5,0.93
25,m25,10/27/20,362,FALSE,748,25,1.79,1,0.34,0.26,0.89,0.55,41.35,-0.29
25,m25,10/27/20,362,FALSE,802,22,2.21,0.95,0.38,0.44,0.83,0.41,40.75,-2.72
25,m25,10/27/20,362,FALSE,255,13,108.97,0.28,-0.02,0.22,0.29,0.14,41.46,0.95
25,m25,10/27/20,362,FALSE,497,17,7.07,0.25,-0.02,2.69,0.29,0.16,40.92,1.75
25,m25,10/27/20,363,FALSE,703,21,0.2,0.46,0.31,0,0.35,0.21,38.89,-0.13
25,m25,10/27/20,363,FALSE,653.5,21,0.82,0.46,0.34,0.14,0.36,0.21,39.82,0.02
25,m25,10/27/20,363,FALSE,1070,23,1.52,0.83,0.15,0.1,0.82,0.44,39.26,-1.79
25,m25,10/27/20,363,FALSE,391.5,16,2.15,0.17,0.01,0,0.09,0.1,37.7,0.08
25,m25,10/27/20,364,FALSE,666,18,2.91,1,0.37,0.37,0.91,0.42,41.03,-0.26
25,m25,10/27/20,364,FALSE,637,15,16.43,0.21,1.01,0,0.22,0.82,37.7,-2.42
25,m25,10/27/20,364,FALSE,434,12,0.63,0.12,1.01,0.12,0.12,0.86,38.12,0.02
25,m25,10/27/20,364,FALSE,882,23,2.26,0.94,0.34,0.09,0.89,0.6,38.46,-0.65
25,m25,10/27/20,365,FALSE,1052.5,23,14.48,0.87,0.32,1.29,0.78,0.54,39.09,-0.27
25,m25,10/27/20,365,FALSE,580,16,0.4,0.28,-0.02,0.22,0.33,0.15,41.35,0.05
25,m25,10/27/20,365,FALSE,686.5,20,0.4,0.4,0.34,0,0.33,0.15,40.15,-0.11
25,m25,10/27/20,365,FALSE,690.5,15,0.4,0.36,-0.02,0.28,0.33,0.15,39.11,-0.08
25,m25,10/27/20,366,FALSE,593.5,20,2.34,1,0.23,0,0.89,0.21,40.7,-0.26
25,m25,10/27/20,366,FALSE,657.5,15,0.6,0.33,-0.02,0.15,0.37,0.15,41.19,-0.82
25,m25,10/27/20,366,FALSE,726,23,6.45,0.95,0.51,0.45,0.88,0.75,39.73,0.89
25,m25,10/27/20,367,FALSE,258,18,69.07,0.08,0.94,2.45,0.18,0.94,40.35,0.51
25,m25,10/27/20,367,FALSE,762,25,8,1,0.32,0.1,0.88,0.16,40.4,0.59
25,m25,10/27/20,367,FALSE,980,24,1.72,0.96,0.42,0.17,0.82,0.39,37.84,-0.27
25,m25,10/27/20,367,FALSE,353.5,14,0.45,0.39,0.17,0.11,0.32,0.09,40.65,-1.2
25,m25,10/27/20,368,FALSE,545.5,14,1.44,0.35,-0.02,0.17,0.33,0.15,40.7,0.22
25,m25,10/27/20,368,FALSE,919.5,21,0.8,0.46,0.14,0,0.34,0.15,39.71,-0.09
25,m25,10/27/20,368,FALSE,656.5,17,0.82,0.4,-0.02,0.34,0.36,0.16,40.74,0.73
25,m25,10/27/20,368,FALSE,752.5,15,0.82,0.38,-0.02,0.28,0.36,0.16,39.95,-0.17
25,m25,10/27/20,369,FALSE,995,20,0.4,0.46,0.12,0,0.35,0.18,39.95,-0.26
25,m25,10/27/20,369,FALSE,996.5,21,0.45,0.44,0.04,0,0.34,0.18,39.22,0.09
25,m25,10/27/20,369,FALSE,902,20,1.22,0.43,0.04,0,0.33,0.16,38.97,-0.09
25,m25,10/27/20,369,FALSE,701.5,21,0.45,0.42,0,0,0.32,0.14,40.66,0
25,m25,10/27/20,370,FALSE,717.5,24,9.41,1.01,0.28,0,0.87,0.28,40.08,0.74
25,m25,10/27/20,370,FALSE,880,26,2.4,1,0.38,0,0.88,0.2,41.14,0.76
25,m25,10/27/20,370,FALSE,868.5,22,2.72,1,0.25,0.31,0.89,0.16,42.1,0.11
25,m25,10/27/20,370,FALSE,524,18,14.6,0.97,0.92,0,0.87,0.89,37.69,-2.1
25,m25,10/27/20,371,FALSE,805.5,19,5.64,0.8,0.39,0.18,0.86,0.59,38.07,-0.09
25,m25,10/27/20,371,FALSE,482,14,0.8,0.91,-0.02,0.24,0.91,0.15,38.82,-0.21
25,m25,10/27/20,371,FALSE,766,23,2.33,1,0.42,0.13,0.88,0.52,42.34,0.83
25,m25,10/27/20,371,FALSE,913.5,26,11.94,0.23,0.29,2.25,0.1,0.16,39.09,0.63
25,m25,10/27/20,372,FALSE,625,22,4.16,0.95,0.4,0,0.83,0.46,40.45,2.08
25,m25,10/27/20,372,FALSE,677.5,21,11.2,1,0.32,0.54,0.89,0.35,42.05,0.11
25,m25,10/27/20,372,FALSE,1250,28,0.8,0.97,0.15,0,0.89,0.45,39.86,0.07
25,m25,10/27/20,372,FALSE,858,22,12.02,0.92,0.32,0.28,0.82,0.49,39.52,-2.42
25,m25,10/27/20,373,FALSE,910,23,2.13,0.95,0.27,0.35,0.87,0.5,38.3,0.17
25,m25,10/27/20,373,FALSE,795,28,5.94,0.96,0.42,0,0.82,0.31,40.71,-0.89
25,m25,10/27/20,373,FALSE,224,14,0.28,0.03,0.93,0,0.11,0.94,39.62,-0.07
25,m25,10/27/20,373,FALSE,281.5,17,1.02,0.1,0.94,0,0.19,0.94,38.75,0.86
25,m25,10/27/20,374,FALSE,768.5,0,3.23,0.92,0.41,0,0.92,0.41,41.88,0.46
25,m25,10/27/20,374,FALSE,860.5,20,26.64,0.82,0.12,2.02,0.87,0.35,38.18,0.03
25,m25,10/27/20,374,FALSE,779.5,22,119.37,0.31,-0.02,0.47,0.22,0.15,41.62,3.17
25,m25,10/27/20,374,FALSE,614.5,15,2.24,0.28,-0.02,2.72,0.33,0.14,39.62,-0.09
25,m25,10/27/20,375,FALSE,414.5,17,0.89,0.4,0.22,0.28,0.33,0.1,41.46,1.04
25,m25,10/27/20,375,FALSE,459,18,3.61,0.38,0.24,0.33,0.3,0.11,39.37,-2.36
25,m25,10/27/20,375,FALSE,524.5,17,0.72,0.36,0.21,0,0.28,0.11,38.67,0.36
25,m25,10/27/20,376,FALSE,459.5,18,2.44,0.38,0.11,0.07,0.28,0.08,41.53,0.81
25,m25,10/27/20,376,FALSE,389,16,0.57,0.36,0.1,0,0.27,0.08,40.05,0.04
25,m25,10/27/20,376,FALSE,709,21,0.8,0.42,0.12,0.33,0.31,0.1,39.93,-0.24
25,m25,10/27/20,376,FALSE,694.5,21,1.02,0.42,0.15,0.12,0.31,0.11,40.68,-0.13
25,m25,10/27/20,377,FALSE,725,22,0.82,0.43,0.14,0.16,0.31,0.11,39.92,-0.11
25,m25,10/27/20,377,FALSE,796,21,2.28,0.41,0.24,0.36,0.3,0.14,39.58,0.1
25,m25,10/27/20,377,FALSE,602,20,1.02,0.42,0.08,0,0.31,0.09,39.99,0.17
25,m25,10/27/20,377,FALSE,581.5,21,0.63,0.43,0.12,0.07,0.32,0.09,39.28,-0.34
25,m25,10/27/20,378,FALSE,975,23,29.96,0.79,-0.02,0,0.86,0.22,37.27,-3.44
25,m25,10/27/20,378,FALSE,457,17,4.75,0.1,0.94,0,0.19,0.89,37.53,-0.46
25,m25,10/27/20,378,FALSE,902.5,21,0.63,0.77,0.3,0.19,0.78,0.56,39.95,-0.08
25,m25,10/27/20,378,FALSE,1117.5,24,0.45,0.92,0.43,0.11,0.87,0.71,37.61,-0.16
25,m25,10/27/20,379,FALSE,306.5,19,6.23,0.06,0.94,0.6,0.17,0.94,38.37,0.48
25,m25,10/27/20,379,FALSE,790.5,19,11.07,0.8,0.27,0.58,0.87,0.44,38.5,-2.29
25,m25,10/27/20,379,FALSE,345.5,13,1.65,0.41,0.11,0,0.34,0.08,41.03,-1.02
25,m25,10/27/20,379,FALSE,475.5,17,2.16,0.38,0.12,0.51,0.28,0.09,39.22,0.53
25,m25,10/27/20,380,FALSE,505.5,16,0.6,0.37,0.11,0,0.28,0.1,41.23,2.12
25,m25,10/27/20,380,FALSE,660,22,0.82,0.46,0.16,0.12,0.34,0.11,40.55,0.1
25,m25,10/27/20,380,FALSE,644.5,20,1.79,0.45,0.11,0.13,0.34,0.1,39.46,0.06
25,m25,10/27/20,380,FALSE,392,14,0.2,0.38,0.16,0.08,0.31,0.1,40.41,0.4
25,m25,10/27/20,381,FALSE,750.5,23,9.88,0.92,0.42,0.3,0.83,0.62,41.2,0.07
25,m25,10/27/20,381,FALSE,225.5,9,0.28,0.27,-0.02,0,0.29,0.09,40.31,-0.69
25,m25,10/27/20,381,FALSE,378.5,19,77,0.69,0.23,1.18,0.61,0.1,40.12,1.03
25,m25,10/27/20,381,FALSE,359.5,14,0.63,0.16,0.17,0.81,0.09,0.09,39.52,1
25,m25,10/27/20,382,FALSE,868.5,22,0.45,0.88,0.52,0,0.77,0.39,38.88,-0.63
25,m25,10/27/20,382,FALSE,882.5,0,8.21,0.92,0.71,0,0.92,0.71,37.78,-0.97
25,m25,10/27/20,382,FALSE,514.5,17,9.04,1,0.94,0.63,0.91,0.88,37.07,-2.36
25,m25,10/27/20,382,FALSE,655.5,20,1.89,0.45,0.14,0,0.34,0.11,41.9,-0.08
25,m25,10/27/20,383,FALSE,575.5,20,0.8,0.46,0.09,0,0.34,0.1,41.32,0.04
25,m25,10/27/20,383,FALSE,842,24,0.4,0.48,0.15,0.2,0.35,0.12,40.04,0.05
25,m25,10/27/20,383,FALSE,791,22,0.82,0.48,0.14,0.33,0.36,0.11,41.58,-0.04
25,m25,10/27/20,383,FALSE,819,23,0.82,0.48,0.14,0.33,0.36,0.11,39.99,-0.02
25,m25,10/27/20,384,FALSE,769.5,22,1.17,0.48,0.1,0.2,0.36,0.11,40.15,0.07
25,m25,10/27/20,384,FALSE,1107.5,22,0.2,0.47,0.21,0.06,0.35,0.16,39.26,-0.07
25,m25,10/27/20,384,FALSE,748.5,23,0.28,0.47,0.13,0,0.34,0.11,40.15,-0.24
25,m25,10/27/20,385,FALSE,874.5,23,0.82,0.47,0.21,0,0.34,0.14,39.48,-0.05
25,m25,10/27/20,385,FALSE,795.5,21,6.12,0.45,0.08,0.31,0.33,0.12,39.95,-0.5
25,m25,10/27/20,385,FALSE,958.5,24,1,0.96,0.63,0.2,0.86,0.45,37.17,-0.1
25,m25,10/27/20,385,FALSE,744.5,24,2.09,1,0.77,0.29,0.88,0.62,40.19,0.38
25,m25,10/27/20,386,FALSE,918.5,25,0.6,0.95,0.62,0,0.82,0.55,38.26,0.13
25,m25,10/27/20,386,FALSE,755,20,0.6,0.77,0.27,0,0.82,0.5,39.2,0.07
25,m25,10/27/20,386,FALSE,292,14,1.2,0.34,-0.02,0.26,0.33,0.15,40.27,0.58
25,m25,10/27/20,386,FALSE,677.5,20,0.45,0.28,-0.02,0.16,0.32,0.21,41.67,0.01
25,m25,10/27/20,387,FALSE,450,18,0.4,0.3,-0.02,0,0.33,0.2,39.49,0.11
25,m25,10/27/20,387,FALSE,471,17,0.45,0.3,-0.02,0,0.32,0.19,39.22,-0.1
25,m25,10/27/20,387,FALSE,913.5,20,1.97,0.46,0.23,0.41,0.35,0.15,40.84,-0.57
25,m25,10/27/20,387,FALSE,596.5,18,0.2,0.42,0.29,0,0.35,0.14,39.46,0.15
25,m25,10/27/20,388,FALSE,653,19,0.2,0.43,0.29,0.26,0.35,0.14,38.87,0.11
25,m25,10/27/20,388,FALSE,703,18,1.02,0.44,0.27,0.28,0.36,0.14,38.84,-0.02
25,m25,10/27/20,388,FALSE,1015.5,22,1.97,0.78,0.35,2.82,0.86,0.56,37.73,0.25
25,m25,10/27/20,388,FALSE,1002,23,9.56,0.28,0.02,0.39,0.19,0.21,39.05,-4.32
25,m25,10/27/20,389,FALSE,461.5,18,132.29,0.06,0.96,2.76,0.16,0.88,37.51,-1.35
25,m25,10/27/20,389,FALSE,508,15,58.76,0.21,1,2.62,0.26,0.85,39.93,-2.37
25,m25,10/27/20,389,FALSE,503.5,0,70.94,0.65,0.76,0,0.65,0.76,38.89,-0.24
25,m25,10/27/20,389,FALSE,330.5,13,76.49,0.37,0.17,0.68,0.31,0.09,37.83,0.54
25,m25,10/27/20,390,FALSE,422,18,0.2,0.4,0.13,0.2,0.3,0.09,41.53,-0.13
25,m25,10/27/20,390,FALSE,410.5,18,0.4,0.4,0.12,0,0.3,0.08,41.67,-0.13
25,m25,10/27/20,390,FALSE,448,19,0.28,0.39,0.16,0.3,0.29,0.09,40.81,-0.02
25,m25,10/27/20,390,FALSE,606.5,21,0.82,0.41,0.26,0.3,0.31,0.14,40.25,0
