,april sick 1 pc,april sick 1 ucsf,april sick 2 pc,april sick 2 ucsf,april sick 3 pc,april sick 3 ucsf,april sick 4 pc survived,april sick 4 ucsf,august sick 1 pc survived,august sick 1 ucsf survived,august sick 2 pc,august sick 2 ucsf,august sick 3 pc,august sick 3 ucsf survived,august sick 4 pc,august sick 4 ucsf,july sick 1 pc,july sick 1 ucsf,july sick 2 pc,july sick 2 ucsf survived,july sick 3 pc,july sick 3 ucsf survived,july sick 4 pc,july sick 4 ucsf survived,june sick 1 pc,june sick 1 ucsf survived,june sick 2 pc survived,june sick 2 ucsf survived,june sick 3 pc survived,june sick 4 pc
15,0.6894428375787223,0.7116198597837379,1.3070050635649084,0.9914740377106942,1.544507069474934,1.7871285028296977,0.572521622675747,0.9037049810801511,2.6283302867092386,2.490812367158933,2.5618683933800654,1.4474032652856264,3.500521734275753,2.4092234407210174,4.023192474861009,3.109290554577423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.606445713478537,3.748456157203206,2.834156738354334,1.9611954920908268,3.6524690600924385,2.6361444273383947
16,0.652778947894799,0.702653885742026,1.2592673376230439,0.8301573395000524,1.6713560029907124,1.8319845006702258,0.5683089245561587,0.8052930183765001,2.359345441416649,2.3975472020443087,2.518280974918917,1.4474160914203265,3.293223742486154,2.3674059877887177,3.906023516682216,2.77097765852021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6506570629933686,4.462778710435743,3.4675479774044784,1.9149116688884689,3.862453837219329,2.8453824312378018
17,0.6428203337687206,0.6902548638021478,1.3115821323598438,1.0019521331254286,1.5355036705497527,1.7411053400112555,0.5953851985678025,0.8484733377490378,2.529602736360808,1.8954368877684478,2.333972794906228,1.5412958947341184,3.504014195241155,2.309795391307335,4.034496082705522,2.6396457935702866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.616057123123968,3.972605657179234,2.976892726604975,1.9029571831476373,3.7441178093877148,2.6062106332514086
18,0.671372983839419,0.6843400409668694,1.3165838194696822,0.826915691927853,1.7413905280561757,1.856909289997845,0.6063067371347125,1.1202740505214734,2.346469526428543,2.082438835853099,2.6135205804260226,1.4637549140340012,3.3639538935883997,2.2563302441440385,3.9961622405204076,2.62628243695238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.651144519406706,3.9845383909306333,2.6201471591454943,1.8397345246274392,3.9751494616071077,3.289278580907316
19,0.5935050271299596,0.6781190461000257,1.3506691493747507,0.8684163245263183,1.5332300030257304,1.85200589514365,0.6829590032161817,1.0351556743240793,2.528008731409917,1.9769625363899026,2.4564047156700273,1.500947648201342,3.450383037992408,2.2358023910031495,3.78560618742874,2.6640748678890653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9943946250146216,4.056996314526934,2.465130247787193,1.8401988482428875,4.002970705515629,2.5833173257960595
20,0.6365920404265103,0.702898933470997,1.302520471615712,0.8021213568031571,1.7441461806228342,1.9179722491290017,0.7024165005853149,1.21435161328524,2.3473450740648647,2.0568051676564467,2.730410357660288,1.5286193037797071,3.269954626200039,2.265330168769721,3.563131102542636,2.5604572689550413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.642154890216448,4.787120186753243,2.5892673441457066,1.7028681958533005,3.931147199488393,2.5548226647629577
21,0.6826747928076279,0.6791853770114309,1.369301588791919,0.8809675092029347,1.7487254252797104,1.9695409350558863,0.748522094430215,1.0640407711136661,2.432339887186057,1.9582232413039093,2.497776646544216,1.6129540813609335,3.1896872750453693,2.115851909889108,3.767103507363807,2.396872149020529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.193534239814233,4.09027324583825,2.202334586621286,1.5984458361236085,3.33253956540815,1.8227173991474088
22,0.7375653439241334,0.6918952482555871,1.3640203318518134,0.8048790767878093,1.9754896262960437,1.8933748463741533,0.7224237432951919,1.2740460174648536,2.426854325718181,2.011004720678495,3.1050671069820908,1.5888528624878788,3.2488538247786476,2.152785980834613,3.8027290055391783,2.390960612799641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0728024594108696,3.9467545341829786,2.327953139297129,1.6085985292146125,3.3707369664529314,2.4774603724640287
23,0.7473456549670259,0.6883840752260532,1.3663978696260937,0.965165886472572,1.931840228761753,1.8978924603708345,0.8969562218685303,1.292217771906555,2.459798586456405,1.8444898738833801,2.609929655045846,1.6962702203725564,3.172952923950434,2.0891293303686407,3.596623781608803,2.4373572011765985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8779312929087038,3.915109250819478,2.1933798160836946,1.5459111476982215,2.8046345823458556,1.8275815654468763
24,0.7929510631559272,0.6694117049621497,1.336057526492785,1.016394567392038,2.0136503587795835,1.9654687967566697,0.9066521270435897,1.3601261474440187,2.363279701899389,1.9020269754854013,2.7667181112231365,1.5497863030548344,3.1122710498786508,2.191709855518287,3.5207179826289985,2.4414746722684098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9325376576492315,4.851987028880969,2.9996457835538375,1.488124315778291,2.2713331668432586,2.02469440183745
25,0.7682469799722923,0.6560176145549247,1.3174277432958061,1.0417078133088713,2.001038160428376,1.992749531189838,0.899625128514963,1.2221529706168635,2.546839393220176,1.820813550926083,2.8067475696815047,1.4168596847496753,3.317708655730013,2.483485368111063,3.8051843756783073,2.475406608449651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93955033189507,3.9382610136734857,2.2260583899233515,1.484332374526607,2.3978693598568035,2.0130690793653083
26,0.8035361738290535,0.6512511414080205,1.3083022103794943,1.0766074327178297,2.0002508585563863,2.0381985494164105,0.880847896584794,1.5678255593626518,2.602751446202558,1.9824269199387727,2.8831064258826293,1.4400119118858048,3.2358425190385374,2.504193875113269,4.148889902145492,2.5495347037309157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.940358966488928,3.678605473753837,2.734668297437804,1.5358877137636782,2.1093518493696783,1.8630741979539087
27,0.8704436800842978,0.625069889476061,1.3625234921230984,1.0429045023604238,1.8926745506628553,2.0004250188659585,0.8957320191020239,1.3606553183522476,2.8157884925758707,1.897539680182661,3.293269635853255,1.4513911268152702,3.388648663008338,2.7084658345865114,3.5902306797522017,2.3302784207723515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.859860158016907,3.706040814768683,2.57648723749054,1.64598827096663,2.200451400653874,1.9032073120147417
28,0.8685823509365969,0.6262830959567571,1.3625234921230984,0.9228920632959617,1.9847421522164075,1.9966654616857031,0.9451578127796051,1.5936738047428956,2.194408806620173,1.8974868230282136,3.0044104681373778,1.4368332394381442,3.1903701412517385,2.642134961347515,3.6247198407532393,2.442810941311982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8378816104351197,4.317198873038484,3.2448878500525153,1.6019980384349493,2.166200718356405,1.8135651629233067
29,0.8852001164840955,0.6558302565217274,1.2910534681037085,1.0350396038007283,2.1058187005672293,1.988980628116072,0.9410232324041821,1.7353081620574802,2.196777784502391,1.8709959620941947,3.08653033802502,1.5219745453706015,3.149537440379353,2.69170413312641,3.8347256097859663,2.373360834959193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.846379581570083,3.5138116451831736,2.7439979529792695,1.4898497064107499,2.1586329586564847,1.84556146181008
30,1.0276752473297923,0.6933440845087935,1.28555047438665,0.9386405345349236,1.9483597362439098,2.0318568481624153,0.8699827688983339,1.3945901892316424,1.966402849929613,1.9334182456619686,2.9998619262974455,1.610564907808102,3.036319707176984,2.6978125935001716,3.494142354147182,2.3867412643341983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7745469896065775,3.973096798846896,2.6076655041685846,1.6281527467665202,2.104443747788587,1.7897518535109413
31,0.9202449387764731,0.7149661339851661,1.194680984656347,1.0820718577526947,2.176921861758919,2.01585925391156,0.9509809617570594,1.2877100356891011,1.9724526947308565,1.8843143320416669,3.44501008503699,1.5760442598997577,2.895747977742532,2.7286947405911377,3.345302797274982,2.4011539104802337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.809330789106775,3.34196110030993,2.3572038393743373,1.5188406233366518,2.31081288543016,1.6245624265020928
32,0.9202449387764731,0.7149661339851661,1.242966639062175,1.0820718577526947,2.176921861758919,2.01585925391156,0.9509809617570594,1.2877100356891011,2.1056476937151114,1.7965582351745448,2.6607794348028264,1.616585679583413,2.7945223049559735,2.56432492575427,3.0929080744465876,2.4011539104802337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.897627973685689,3.9625313497684815,2.6469177666492585,1.6228700429361689,2.2504628055456144,1.572098499688902
33,0.9408654528295044,0.7305354986305346,1.2013798983514672,0.9553593599581786,2.0595985918409436,2.108349904477759,0.8257652419775251,1.5710483307031957,1.9113807163367231,1.9547752128141167,2.4634987692033747,1.6521143941992373,2.891827391097939,2.4795250404241465,3.1465301687997176,2.578379095067619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.090867917645826,2.908572961032857,2.1411141046375546,1.6329262890145066,2.467223434662074,1.5815871535190709
34,0.8783824634952392,0.7216046932951456,1.122854995299968,1.0705279149910294,2.000351850470647,2.160247529954839,0.9032507627871814,1.6408838164693855,1.7057530299843788,1.9109767080770705,2.264893827046999,1.6365126820012026,2.6472980449241934,2.313374591069285,2.973399799437722,2.4842994344981477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.019743515404995,3.531497686384843,2.324195043688432,1.762436172336843,2.5666595823531058,1.4894184740232181
35,0.9410355823510634,0.7325651088090054,1.1039918409334062,0.977534910147887,1.9379794767203224,2.118573873732979,0.788280631197934,1.5028849860087943,1.736805851710503,1.9628015867388398,2.3145228923482812,1.694423574937546,2.4007901048423554,2.242282091006213,2.6690794431335356,2.4481626289183285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.269948490172038,2.944325801209318,2.8294240568863023,1.6768387743705113,2.5063764112377513,1.4527136270072873
36,0.9282387462314726,0.7187746925329255,1.1231382341262282,1.0618868652663358,2.1978106164515583,1.9620865232753573,0.8754917664573262,1.3529454246506734,1.5747988339956187,1.757818306638753,2.0761781459310615,1.6683048388844317,2.3185284362541463,2.1594606232136835,2.733725330652975,2.407646328856888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.691231219732317,3.3244721392004353,2.3200144717474847,1.7220345604497895,2.6545431417082814,1.4527136270072873
37,0.8705932305142663,0.7104429545321259,1.0557425505144429,0.9580704235744504,2.4229119866481104,1.964772881169693,0.8223035695865445,1.5602256072851375,1.5744035466963908,1.8542333163903515,2.0387013116158403,1.6980742788172931,2.027759287686456,2.2723738588295617,2.818849262457524,2.150433882569102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1580610104464184,3.088214796549281,2.64605076396995,1.7462876765782454,2.980274872174178,1.3876719779495192
38,0.8172072760170583,0.7221379648499989,1.140616882953982,0.9139232028872947,2.3286766395250185,1.979289777139622,0.8472733828059321,1.374660957181206,1.5524895928636644,1.8102743147016682,2.0238303890488183,1.5733868526811474,1.9825300990354968,2.2835328126206327,2.695716330663554,2.189290506143259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1999337016746328,3.4044527704997343,2.712829562225538,2.046467491000042,3.197749717223182,1.4492664885888336
39,0.8849660349677689,0.6613068905701442,1.0903611885360391,0.9751427449123095,1.9889427772963368,2.0382632870230637,0.894004424622885,1.4260879506259954,1.5151523671616427,1.7834844678350872,2.0869324478878046,1.5960030090886423,1.739562561710705,2.479656538850243,2.549324890108695,2.36512319685018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.110398214923646,3.2357593509907816,2.617843605104142,1.9914494510438348,3.0610030501517227,1.4041669159551406
40,0.8598281532877323,0.6951161834149334,1.1274116931079585,0.9059506115421463,1.9636935219322813,2.07162890456745,0.8373374376215008,1.2626450045667397,1.5151523671616427,1.7834844678350872,2.0869324478878046,1.5960030090886423,1.739562561710705,2.479656538850243,2.549324890108695,2.3588082714562177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13710744702903,3.4115723960736686,2.7230089793175387,1.979526351767506,3.131313768735298,1.3943096817926866
41,0.9022050131892054,0.6879725449422894,1.0775178490307855,0.9765350209165398,2.0097755341394796,1.9970222147519425,0.8197468794659405,1.5242608148311727,1.7654364134742468,2.0976492347030877,1.9170738604974926,1.5596539581010114,1.7501650818659196,2.3283429223014407,2.7710122948453155,2.4359246643933092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.291742704822212,2.9580433556053802,2.580821694884515,1.954267738827887,2.820930598029358,1.4229671089570646
42,0.8383540699348102,0.6640543067471749,1.159407769446184,0.9186785823550717,2.1389422767740407,1.9874827813479776,0.9043526734893229,1.5462989620325458,1.6919192174497126,2.1662455887901175,1.9965910220747105,1.5753902514391243,1.7003710580188314,2.3098071734888252,2.9247134391613185,2.53667976063542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1164989009542463,3.2596457370833716,2.440219669827171,1.8533785685248854,3.2804805299284596,1.4261113231736373
43,0.8698079498035974,0.6429183661827418,1.0636750785889375,1.0122161912894772,2.0359228506030473,2.0863782176183157,0.872640353854688,1.718046400089941,1.6065253668356836,2.2569531868286483,1.8449115965883691,1.4889091006116715,1.6079851656762598,2.175021143030777,2.74741075114834,2.607818974227909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.872421108668518,2.977207747801212,2.174154838469977,2.009127824688127,2.859967794031717,1.4187714226841155
44,0.8139398029631733,0.6405650335520596,1.2816646467104342,0.9531806609777935,1.8433512075724843,2.0628136374777335,0.890691369542017,1.8420238542046379,1.584558142289137,2.0621288716970145,1.943924445166187,1.4799121444371068,1.6193397925356323,2.2031458206177197,2.6997797581195053,2.53886241002176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.842982319886596,3.155704047933919,2.1795963836419507,2.0412326195286794,2.9200676896143785,1.371837180484915
45,0.8255595442049004,0.6376578648161471,1.1644234226922763,1.061236056743238,1.7835650110400507,1.8691390902960079,0.8618341370507445,2.014484147721212,1.5686070132773078,2.1147101432913913,1.8900581238594631,1.6203093961055208,1.5839579951219411,2.1788703147517503,2.2990092196000345,2.6318036046487903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7530596064484687,3.0263712840747163,2.1103078569913243,2.3652328718447277,2.586655637912084,1.3502895440552778
46,0.7303705692974859,0.6174960800039009,1.3321876385081284,1.1616016316194597,1.8065872302715307,1.804693555819863,0.9448136848387857,1.999846062802698,1.5556954091371533,2.0108596490249426,2.0089597092947247,1.5417043793057894,1.5688279330273747,2.063760249180018,1.9219337137868366,2.604683334045141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.913654118938206,3.0742707772179463,2.112819930465331,2.2130390933351842,2.6402516828550158,1.3509362703363377
47,0.8089896510591773,0.6317607823189738,1.1686034338166698,1.2392149436719706,1.78838482306509,1.880006746426627,0.7937296341244977,2.152165002226656,1.5279072263667999,1.850786517857891,1.8959291198684807,1.498516937063462,1.6812972532751365,1.9147986033667195,1.9198197274594335,2.6858241980368085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8087978465819377,2.872948318453663,2.374738409517959,2.123117505201098,2.6399977806443533,1.2883946464564748
48,0.7067892189540222,0.5982360603410856,1.3112939153671364,1.2714404711456346,1.740313778169127,2.1085224226555876,0.762633400947392,2.0534426097956615,1.4480152687609644,1.8894309364811779,2.0507702751844907,1.4434350939121356,1.5499659608582808,1.7852232723088939,1.8271812984066576,2.8684749055900682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6660736705202543,3.079672949969217,2.349263972335017,2.04445048860507,3.0925173052869246,1.4216103113859646
49,0.7524616789335712,0.5562954407596212,1.175740328505949,1.3246431378192987,1.7943238304525195,2.175486591315354,0.7794739402220401,2.1487054978871365,1.4894504631737002,2.0400439444120866,2.0295010265593043,1.4294700729503766,1.4058667958880757,1.7514056927234747,1.8797239792832232,3.1065534885152553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.627370774954643,2.930114430588497,2.1599222658634867,1.784796528020722,3.2368734237945502,1.3375308948306142
50,0.6845782699178997,0.5177174966952963,1.3443313763563425,1.0787891354449062,1.666066292583804,2.0151716576712064,0.8287071103264387,2.0581867798334144,1.639086207677131,1.8944825871924882,1.9244575931056116,1.3847006624332032,1.4321906093570713,1.7011149298766166,1.8667394204546774,3.3609781683802633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3712498940091584,2.9568715077537506,2.2001750778279945,1.72852687675593,3.1512789967939594,1.1736638342008425
51,0.760558277667057,0.5160459383261506,1.086224928510172,0.8842760684826132,1.625224670181458,1.7014420677427693,0.86326868480233,1.958154504566893,1.682639644197109,1.8578211767917776,1.4525370586870376,1.3801978793946292,1.326270713009957,1.626982767116464,1.9041961089770238,3.5571861130461193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4013918405417543,2.836218691264982,2.149261444190328,1.607629641298035,2.7349277730775183,1.2016987293304398
52,0.7610207956390371,0.5659434278918732,1.0648668540865538,0.8698327868582625,1.6933974257248277,1.5793469983648472,0.8384673867206129,1.8123510340553024,1.7396870627329948,1.9322391694776135,1.7538476050911602,1.3561545091747178,1.1792852048870568,1.5322391977040448,1.9617165649935768,3.4359047677991494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4013918405417543,2.7062698499421964,2.014017510876186,1.6249325930587406,2.5290285670034733,1.098818515316654
53,0.7831817324557455,0.5032726719374576,1.108494658482248,0.8014090223135499,1.7078873970486057,1.5724176195503605,0.8388066332086815,1.804841173331581,1.5699521930008375,1.6566767252769325,1.8988342184898677,1.3127842893940573,1.1028404639827272,1.4917296572494427,1.9895660921380023,3.1083672638107567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3489864951295742,2.5947957467023586,1.896527369482452,1.7457734246744245,2.5719115972697155,1.077273230407854
54,0.7479437570565175,0.5452099596207047,0.9313228396662059,0.75154968062125,1.7546930176827567,1.6312192110991794,0.8246642866104648,1.8756585821370202,1.5105205545400264,1.5919981657652569,1.7041346054915205,1.238741362200173,1.0048776588415682,1.4411421927478822,2.0287475672442037,2.797100349932135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32680346184932,2.447565800690429,1.9157266587847712,1.64644046662563,2.732632657123415,1.2353792451315975
55,0.8233389216356976,0.534351746064867,1.1037626825239955,0.8058019037914927,1.9417076455241842,1.6244305845310005,0.8149551668065593,1.9236984668926913,1.4078762483601517,1.5814142373453983,2.0943519415568734,1.1216978951131567,0.992797453900067,1.4391726288842817,1.9928253796583804,2.6772234144700473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3053378417623356,2.2666410015172493,1.8584407555132683,1.5922280606752768,2.4094003240611355,1.145086127675857
56,0.7930508156705043,0.5325472840483747,1.1037626825239955,0.8492981969168598,2.126741209341574,1.6203925212671417,0.7752365600243644,1.815661730125304,1.3099539803187874,1.5096685906046647,1.793435794399588,1.0629567788628955,0.9146037737601648,1.359215225101976,1.8174669504206475,2.615939386167248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.336256842278725,2.1355951009373912,1.7397246452695514,1.457592825800985,2.6089268453722037,1.0125612836363396
57,0.8046358928630079,0.5336702296502871,0.949898898866462,0.9080953800762498,2.1972860676413046,1.5287260181907447,0.7423035900777427,1.8617235786229867,1.2841217411937604,1.3880286712682646,1.6684486033338732,1.0093896743296116,0.8437792914403154,1.3398198445317029,1.9257351098461717,2.557341755987439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2900932753440926,1.9996905717413558,1.671159681191436,1.6613829930185742,2.222388765399294,0.8955163352179722
58,0.7988679186792151,0.4790402211831605,1.0510886774781587,0.935084804728818,2.3433856186326536,1.482067459386527,0.706617975457006,1.8606101123054926,1.3501780502549563,1.4179337677988606,1.5171146875730877,0.9833858093242344,0.8815776232376357,1.3666577924031635,1.8162006187141149,2.5129785931718227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.178457683922848,1.8982405196041174,1.7694250736801616,1.6577168293494102,2.2730480749382576,0.8979311589515658
