date,time,head_body_distance,body_speed_x,body_speed_y,head_speed_x,head_speed_y,head_body_dist_change,head_rotation,body_speed,head_speed,body_acceleration,head_acceleration,body_coord_x,body_coord_y,head_coord_x,head_coord_y,temp
7/10/2019,10:03:30 PM,0.05623109168938021,0.0582154891031551,-0.10030805475692917,-0.030766216571741927,-0.195080065347295,0.5109569056281653,-0.1503175655054268,-0.10352572837982779,-0.18562599971370855,0.005420324310074389,0.007375210337579643,0.20842546594119166,-0.21066331697069934,0.1417975169397738,-0.18977773923171096,-0.1067043147655906
7/10/2019,10:05:53 PM,0.08369284139514697,0.05832376698165684,-0.10525295509304038,-0.019773353966332466,-0.19749324392766404,0.28018767485893126,-0.14554834152899354,-0.10729713495018106,-0.18127736989985693,0.007732811208503421,0.006534683280211696,0.20902548810761576,-0.2100354464980524,0.1393173262876242,-0.19517731018278522,-0.18263720563399402
7/10/2019,10:08:19 PM,0.12567008737396285,0.05997207687982166,-0.0952683304152053,-0.007101966486440166,-0.1715755678319049,-0.0018636071923592784,-0.13278866621706162,-0.10380369498632076,-0.1635392473474755,0.005420324310074385,0.004583908216287927,0.20998475921444634,-0.2111225925942096,0.13565708157807216,-0.2106248750922959,-0.2536026085098375
7/10/2019,10:10:49 PM,0.1360270901201391,0.061879449767803255,-0.08091426492724936,-0.010736879106411903,-0.143198224015936,0.023777418448670005,-0.12883049016893827,-0.09596455816005085,-0.1517679158862795,0.005420324310074386,0.005795264424625214,0.21198355917011352,-0.2137968557184465,0.13593585026501626,-0.224353772344125,-0.2772380774460965
7/10/2019,10:13:17 PM,0.13798864367055094,0.045092493845223985,-0.07327342132227327,-0.049945894649294095,-0.023835600173851265,0.10070049537174611,0.01872041138440616,-0.08530340712656331,-0.03817040536082143,0.00869067464464283,0.010151340559213753,0.2183353861802834,-0.20191382566205443,0.16384251203014918,-0.20670758023053545,-0.3175811028354825
7/10/2019,10:15:50 PM,0.12151159384709001,0.033482721325795196,-0.06752031580822926,-0.054063303594490145,0.02227303722437178,-0.05314565847440847,0.07628739121702502,-0.08092336725105688,0.004470108869387168,0.0054203243100743965,0.005743900946378514,0.2285319412122527,-0.18519968113557345,0.18186929096034882,-0.16282359581911335,-0.3368490329159713
7/10/2019,10:18:19 PM,0.067529640139753,0.03892958969332481,-0.07682183238471277,-0.042173120692234924,-0.045668459040027816,-0.10442770975645536,0.0026085666256708212,-0.08873373046873331,-0.05670987830470029,0.002149973975505952,0.0013941492482755868,0.23182633043172707,-0.17916514825957788,0.1883614596050939,-0.12336114857685082,-0.23487729856764666
7/10/2019,10:20:51 PM,0.031907827664272685,0.0457309841323161,-0.08351373266332177,-0.01967424136137,-0.06537270251239359,0.02377741844866873,0.0032526068135953342,-0.0904131683049986,-0.060747515558551374,0.0031078374116453402,0.005144604770429663,0.2248324414855112,-0.17235159090826108,0.19853433512294583,-0.12334014072535916,0.0362828135620793
7/10/2019,10:23:19 PM,-0.002929363391042912,0.055010117071459294,-0.09383324708137637,0.0018888050781663613,-0.12600955836863098,-0.05314565847439972,-0.05424429717605782,-0.09853070613892068,-0.11052701751862827,0.0054203243100743774,0.004898091092018029,0.2212667046621126,-0.1689099305396779,0.19722184191668077,-0.1729554696451392,0.2064400632872821
7/10/2019,10:25:50 PM,-0.08727616605875636,0.05785669680294549,-0.11491699346565167,-0.02227827352129543,-0.19293863972497857,-0.07878668411542608,-0.1263975669212978,-0.11391160910708262,-0.17367769528711738,0.005420324310074385,0.003658002719911729,0.2245993118539706,-0.16457297338602403,0.18953035118373257,-0.23229574502414338,0.1420645901239338
