date,time,head_body_distance,body_speed_x,body_speed_y,head_speed_x,head_speed_y,head_body_dist_change,head_rotation,body_speed,head_speed,body_acceleration,head_acceleration,body_coord_x,body_coord_y,head_coord_x,head_coord_y,temp
10/26/2019,11:30:17 PM,-0.12242549458369276,-0.23377869100863594,0.6396888860068505,-0.10295645672363399,0.6278567824433308,0.43115587628181234,0.5641940001748088,0.6990503695884007,0.686294088304732,-0.5210710079738056,-0.5336599722336008,-0.5749409296909526,0.3415569833538592,-0.4959310309305531,0.29541465321636523,-0.4253639874053936
10/26/2019,11:45:35 PM,-0.035205411856550003,-0.14236265263907663,0.3651908143679287,-0.04850452009702401,0.3722686743090756,0.3135088174582817,0.40744104867445363,0.438161346873557,0.4449695418445212,-0.2647202992733355,-0.2689006440010106,-0.46284859712831045,0.3378835936186877,-0.399265453464669,0.27177792541891854,-0.12258492126220931
10/26/2019,11:59:00 PM,0.007727122731953938,-0.005611744074070789,0.04442767591321935,0.007934117245180207,0.036771200208378194,-0.41198137862014506,0.042962033265107606,0.08714138777380549,0.06997810268106387,-0.08727906439007077,-0.08961061161283101,-0.4233553735714767,0.08650894230372892,-0.3711754058418257,0.08116242090353386,0.24968500787734546
10/27/2019,12:01:37 AM,0.016071153540683693,0.01002436270698292,0.017597680442835224,0.0068132964064536936,0.0377295416496756,-0.13747157469856844,0.06684268663127428,0.05806673820468655,0.056360792479321374,-0.07082447961382046,-0.05956716287483663,-0.3850388638626476,0.1488360347009601,-0.3282968288302699,0.15750922493175065,0.26384664749358544
10/27/2019,12:10:43 AM,0.015999837038044744,-0.017238555402274706,0.03753465735329068,-0.02132328513231273,0.09260426926439631,0.4115480331445599,0.22176448041709423,0.09716555216231564,0.12972056750258065,0.002353818773825477,0.0028961868496084247,-0.30852990692736676,0.23125197721241084,-0.259669942947439,0.22218786199777532,0.20289596413008912
10/27/2019,12:25:01 AM,-0.033636448798498274,-0.0006672963523128525,0.014862419297329794,-0.006738262657692489,0.03979123569362322,0.03899901353670559,0.11931461060562652,0.05030271152879263,0.06461815468396608,-0.009464147682167414,-0.02449792486350644,-0.3343311437927214,0.11689476301935123,-0.2846297519585792,0.13248789473284545,0.16640185921626707
10/27/2019,12:40:17 AM,-0.12242549458369276,-0.23377869100863594,0.6396888860068505,-0.10295645672363399,0.6278567824433308,0.43115587628181234,0.5641940001748088,0.6990503695884007,0.686294088304732,-0.5210710079738056,-0.5336599722336008,-0.5749409296909526,0.3415569833538592,-0.4959310309305531,0.29541465321636523,-0.4253639874053936
10/27/2019,12:59:17 AM,-0.12242549458369276,-0.23377869100863594,0.6396888860068505,-0.10295645672363399,0.6278567824433308,0.43115587628181234,0.5641940001748088,0.6990503695884007,0.686294088304732,-0.5210710079738056,-0.5336599722336008,-0.5749409296909526,0.3415569833538592,-0.4959310309305531,0.29541465321636523,-0.4253639874053936
10/27/2019,1:01:35 AM,-0.035205411856550003,-0.14236265263907663,0.3651908143679287,-0.04850452009702401,0.3722686743090756,0.3135088174582817,0.40744104867445363,0.438161346873557,0.4449695418445212,-0.2647202992733355,-0.2689006440010106,-0.46284859712831045,0.3378835936186877,-0.399265453464669,0.27177792541891854,-0.12258492126220931
10/27/2019,1:06:00 AM,0.007727122731953938,-0.005611744074070789,0.04442767591321935,0.007934117245180207,0.036771200208378194,-0.41198137862014506,0.042962033265107606,0.08714138777380549,0.06997810268106387,-0.08727906439007077,-0.08961061161283101,-0.4233553735714767,0.08650894230372892,-0.3711754058418257,0.08116242090353386,0.24968500787734546
10/27/2019,1:08:37 AM,0.016071153540683693,0.01002436270698292,0.017597680442835224,0.0068132964064536936,0.0377295416496756,-0.13747157469856844,0.06684268663127428,0.05806673820468655,0.056360792479321374,-0.07082447961382046,-0.05956716287483663,-0.3850388638626476,0.1488360347009601,-0.3282968288302699,0.15750922493175065,0.26384664749358544
10/27/2019,1:11:43 AM,0.015999837038044744,-0.017238555402274706,0.03753465735329068,-0.02132328513231273,0.09260426926439631,0.4115480331445599,0.22176448041709423,0.09716555216231564,0.12972056750258065,0.002353818773825477,0.0028961868496084247,-0.30852990692736676,0.23125197721241084,-0.259669942947439,0.22218786199777532,0.20289596413008912
10/27/2019,1:14:01 AM,-0.033636448798498274,-0.0006672963523128525,0.014862419297329794,-0.006738262657692489,0.03979123569362322,0.03899901353670559,0.11931461060562652,0.05030271152879263,0.06461815468396608,-0.009464147682167414,-0.02449792486350644,-0.3343311437927214,0.11689476301935123,-0.2846297519585792,0.13248789473284545,0.16640185921626707
10/27/2019,1:16:16 AM,-0.08869278883558293,-0.0026701788404140093,-0.021499959272507432,0.002334614857345604,-0.006429208067103093,0.01939117039946169,0.021253883320106345,-0.009815665807107878,-0.0008359760295406841,0.0060875429425578925,0.011899034595824328,-0.48475878341000755,0.4773174324257544,-0.3897430282109581,0.41624660350674225,0.11421513497948163
10/27/2019,1:29:46 AM,-0.18782272750339046,6.740234123166166e-05,-0.050558846795565174,0.040857382005673314,-0.058502657732693995,-0.0002166727377883077,-0.13548988733814746,-0.06730332014298442,-0.04298090470612013,0.0009036460676494771,0.0005098980992632367,-0.6381827199501681,0.7380649672368618,-0.5351739048611696,0.5901883733426362,0.013786755941261497
10/27/2019,1:32:05 AM,-0.4317964830304188,0.01859499101665309,-0.0670575931004109,0.15344682196351406,-0.09084970623430683,0.07821469981121494,-0.2268577121128939,-0.09121221673437929,-0.007159790075071691,-0.001961941647130124,-0.010055797661800822,-0.6316337246683018,0.7489359049843851,-0.572128065469676,0.582659226598026,-0.027007490654522973
10/27/2019,1:34:21 AM,-0.24673015868296502,0.013584223378793494,-0.06434943059127969,0.11482514208132927,-0.09437869474754677,0.05860685667397136,-0.21124415537916996,-0.09028701966832017,-0.034704886151245236,0.0009036460676495214,0.0007390855597408109,-0.6332051827784168,0.7449066556186188,-0.6023246149178975,0.5705911227084742,0.00831518012449716
10/27/2019,1:36:43 AM,0.1312473053022005,0.009241977839138583,-0.06494409482371945,0.007886716777557711,-0.1020978990294322,-0.05904020214955272,-0.20720677303911364,-0.09503506600591634,-0.11806733925719974,-0.0014146630924792773,0.0008704606475566837,-0.6398368863818678,0.7320497915455183,-0.629427732957268,0.5422195278504238,0.021021123926064107
10/27/2019,1:40:04 AM,0.012790594419301736,-0.13079859592124338,0.05604408927640532,-0.12790173839071922,0.011447322456188585,-0.03943235901230773,-0.06073207640827013,0.06603077411908774,0.001995002439806033,0.0032219552277782133,0.0025708373666607264,-0.6157499674548204,0.5467158000631908,-0.5969206472696403,0.42525307813774366,0.06500360672110635
10/27/2019,1:44:49 AM,-0.1195728344781445,-0.13239968880996306,0.08697256851196783,-0.12465010763626197,0.05794607621585591,-0.039432359012302784,0.012598042824330438,0.09549507578668051,0.04461750047571705,0.00785857354803582,0.0028969819114393735,-0.5313912389072913,0.10050800099760927,-0.4806531428167876,0.09706975495938629,0.20043761886437791
10/27/2019,1:47:21 AM,-0.09161676544377044,0.002031903165614585,0.0031524030832247654,-0.01179581925803119,0.022840738471676333,-0.00021667273779847818,-0.01997237615631816,-0.01855774414217836,-0.01172587131333725,0.0009036460676495441,0.008662149445626969,-0.4920521535861386,0.051973339121655054,-0.4166889562678322,0.0704666132585366,0.23135530169976157
