date,time,head_body_distance,body_speed_x,body_speed_y,head_speed_x,head_speed_y,head_body_dist_change,head_rotation,body_speed,head_speed,body_acceleration,head_acceleration,body_coord_x,body_coord_y,head_coord_x,head_coord_y,temp
10/14/2019,7:38:09 PM,-0.1829576085342189,0.0255505096313061,-0.09421001603550552,0.17284516236889869,-0.12329198340630532,0.40801202043946494,0.1166675182598906,-0.12699300086010987,0.0017685097810054987,-0.000795724822347346,-0.0011067561458902755,0.5362050440831186,-0.37475978615814814,0.4551951949118328,-0.43513481699133244,-0.11131341314672258
10/14/2019,7:40:40 PM,-0.16883331474890795,0.024443965936311034,-0.09671328358622662,0.08030977519096213,-0.1359867164413411,0.1835222245211053,0.00017872761521411836,-0.1294977898265267,-0.08880024674401014,-0.000795724822347346,-0.0012856570695927378,0.5365410309490866,-0.3766754230134987,0.44885995818375285,-0.44051791303196913,-0.11530669414398034
10/14/2019,7:44:02 PM,-0.15729174897005319,0.023330512472779993,-0.10002244303539784,-0.010912960408419457,-0.14937242055672187,-0.02055940813194992,-0.11522610493510511,-0.1326025554855248,-0.17862141371994816,-0.000795724822347346,0.00036116546450315354,0.5369113801081651,-0.3785159368549141,0.44282796740027175,-0.44623866595020806,-0.1103548537138602
10/14/2019,7:46:34 PM,-0.16382927923639656,0.023301236430229178,-0.09832060088519948,-0.010034135389302387,-0.1475700140508887,-0.00015124486664472894,-0.1124412618305589,-0.13003085730432984,-0.1758349827384693,-0.000795724822347346,6.507940254386367e-05,0.5368197473265373,-0.3795613987988472,0.44087595010964287,-0.4404900391550474,-0.09874103958566631
10/14/2019,7:49:26 PM,-0.1549511517142014,0.023011903720943947,-0.09777301375522557,-0.010830377609968442,-0.14741781220268424,0.020256918398652124,-0.11408204719519924,-0.12919974395009654,-0.17616376948424042,0.0017456626817213682,-0.0007533155982248324,0.5390532963787107,-0.3833175494956132,0.43975539488092547,-0.4361464244952954,-0.03738422501778039
10/14/2019,7:52:36 PM,-0.11047980385302254,0.024513853478178076,-0.09513785575689408,0.001575240195965363,-0.13846222894831922,0.08148140819457952,-0.09935216555164621,-0.12477903190819596,-0.15436145408824908,-0.0007957248223473472,-0.0011588445333963154,0.53739245221171,-0.381164023096134,0.44817873199818853,-0.38751580466778873,-0.0530847065244573
10/14/2019,7:55:42 PM,0.051828509302747905,0.024829092574998102,-0.08612751927589707,0.011003933875118568,-0.12864351489039857,0.06107324492927882,-0.08349582131830631,-0.11493482403755435,-0.13215820441573484,-0.003337112326416061,-0.0010048925578123508,0.5309628853675048,-0.37273772503305574,0.48826681711867487,-0.27983753328896416,-0.21861924185502515
10/14/2019,7:58:19 PM,0.17240962310420044,0.02414777327883913,-0.0887541254544855,-0.00116308598135891,-0.1373123361098917,-0.020559408131953328,-0.09713968421247504,-0.11387018794151516,-0.15056412642599634,-0.0007957248223473465,-0.0007208063077167408,0.5296151198710651,-0.3641674411932681,0.5173765737487259,-0.21781723462402366,-0.237996436417564
10/14/2019,8:04:22 PM,0.15295845280557196,0.024960398138616415,-0.09277687281913542,-0.013020540463640916,-0.13956028310004787,-0.04096757139724554,-0.11023885750275286,-0.11569573940623062,-0.16752329441974753,-0.0007957248223473465,-0.0002464883487852918,0.5320930230075789,-0.3530116736238732,0.504745888662732,-0.21667700311783672,-0.10474052901835978
10/14/2019,8:10:51 PM,0.047228025041245715,0.024987463663989594,-0.08940691064212741,-0.013290480472975695,-0.13471321262406996,-0.04096757139726729,-0.11014529660691205,-0.12021620851449313,-0.1680422222324903,-0.0007957248223473465,-0.002978872531875059,0.5246745857283089,-0.34521766092808387,0.45513199791550796,-0.3099780496464118,0.018039507536806325
