head_body_distance_ss,body_speed_x_ss,body_speed_y_ss,head_speed_x_ss,head_speed_y_ss,head_body_dist_change_ss,head_rotation_ss,body_speed_ss,head_speed_ss,body_acceleration_ss,head_acceleration_ss,body_coord_x_ss,body_coord_y_ss,head_coord_x_ss,head_coord_y_ss,temp_ss
-0.0493423339138569,0.391351609037229,-0.613037663729576,0.332230936431186,-0.56751244662692,-0.00312092292413117,-0.021910375920806,-0.183380145209963,-0.17679725375422,-0.0198064182867742,-0.0192096321164165,-0.0268149619755318,-0.0197662334960928,-0.0339451597785451,-0.0171063551445961,0.0472801812824258
-0.0272323337279896,0.137292725352318,-0.360590676464027,0.107868901966375,-0.334541272060013,-0.005895289508884,-0.0243075038757023,-0.154807310666229,-0.147179190847559,-0.0850472029284478,-0.0703950726962643,-0.126448417286422,-0.15487487178612,-0.141488942162329,-0.151038069953043,0.135640450902079
-0.00463313291938901,-0.255974618239404,-0.108339848695328,-0.225275768413118,-0.0886052179258883,0.00173687998509009,0.0253515804963972,-0.303130381877225,-0.259355578044387,0.0456196094034135,0.0372801384554403,-0.0011909834105843,0.037918201238364,-7.10352763150226e-05,0.0444600976695442,0.144543885612158
0.0251264687622212,-0.657758783278376,0.105269137668436,-0.598086786592949,0.0806668787366059,-0.00222538946694011,0.00439170905160556,-0.353982478073126,-0.322723525075898,0.009441711646977,0.0106287734053951,0.0300294131245792,0.0343331145564574,0.0309161415895153,0.0501298229308809,0.0126929552211167
0.0063302536408919,-0.61242086555735,-0.0209903900235245,-0.549839754600404,-0.0322202365811313,0.0267821080204744,-0.00665853675908094,-0.397736973876158,-0.359227414633979,-0.00828336012961855,-0.00280126252674186,0.0813839880726349,-0.0130867148023803,0.0894847570840358,0.00633475156145972,0.00057570773060005
-0.0491133220075997,0.142530189095948,0.58040387062018,0.134622695223234,0.511583790147478,-0.0124767631636011,0.0347591965378069,0.562920983016502,0.494646377701739,0.0155248414415365,0.0111441621800067,0.023927773461582,0.105507141748279,0.0282812628164958,0.0996141454232444,-0.103505572920797
0.0860645717258563,-0.227694350242842,0.699494630833425,-0.18271198520987,0.652656131116168,0.00541670470983739,0.0616132369530211,0.375367880235418,0.346827926104653,0.0322068497506121,0.0355280889269349,-0.0165866345433636,0.0112424493702051,-0.0153254445780253,-0.0163370494917481,-0.0830555580892852
-0.0272323495236639,0.137292644542596,-0.360591043992324,0.107868801670491,-0.334541598200721,-0.00589529958705894,-0.0243074874425661,-0.154807716243275,-0.147179567306573,-0.0850470860988741,-0.0703949917958969,-0.126448515035455,-0.154875051128232,-0.141489041125546,-0.151038241428452,0.135640503541283
-0.0046331552983829,-0.255974468346993,-0.108340063081767,-0.225275648587089,-0.0886054174380985,0.00173688295922423,0.0253515823419577,-0.303130278818928,-0.259355491876077,0.0456195224681949,0.037280094655519,-0.00119098881976003,0.0379181643301747,-7.10364091950023e-05,0.0444600689517528,0.14454389665601
0.0251264393130784,-0.657758354439855,0.105268679541178,-0.598086393531185,0.080666469269884,-0.00222538885454417,0.00439167839435573,-0.353982546627229,-0.322723579913766,0.00944171999860104,0.0106287531429939,0.0300294143418327,0.0343331088217711,0.0309161475935847,0.0501298149755939,0.0126929463200562
