head_body_distance_tr,body_speed_x_tr,body_speed_y_tr,head_speed_x_tr,head_speed_y_tr,head_body_dist_change_tr,head_rotation_tr,body_speed_tr,head_speed_tr,body_acceleration_tr,head_acceleration_tr,body_coord_x_tr,body_coord_y_tr,head_coord_x_tr,head_coord_y_tr,temp_tr
-0.102233062489884,0.00467562720996698,-0.0365958961445404,0.016882432777312,-0.0477908854670659,0.005385374060209,-0.0353721392255009,-0.0334952139171228,-0.038057264612016,0.0027346842595497,0.00406127681990805,0.332171167251873,-0.455253676238255,0.279012439610553,-0.374585969332771,-0.00368064511072631
-0.084154321139915,-0.0018909315575763,-0.0215122784566971,0.00841328984043148,-0.0271393201829469,0.00221422134877691,-0.0143350869804855,-0.0165344215387585,-0.0196734720916263,0.00114762033336819,0.000947650496694823,0.300352600521742,-0.442605887848482,0.248009173372205,-0.361743625953715,0.00975006285790265
-0.0663514146655502,-0.00714592920907008,-0.00976037539808326,0.000165860703941973,-0.0103481927500239,-0.00036739574585327,0.00327112958222901,-0.00253039144006887,-0.00449210594649354,-0.00018953795190662,-0.00171822239164665,0.27166698444107,-0.432217348990281,0.220587031160026,-0.350785267546804,0.0199991825584519
-0.0504544476464041,-0.0107214165739264,-0.00199448009633008,-0.00701214442547805,-0.000687771027743675,-0.00295373442291747,0.00849883732732613,0.00628195184279582,0.00376919268000614,-0.00153197896242478,-0.0043152403589162,0.246477318943362,-0.427372710899591,0.197006240678631,-0.344853236567241,0.0137650069812598
-0.0434469954051735,-0.00250182650191652,-0.0201708674739053,-0.00664573687220563,-0.0229807311483056,-0.00170320359934646,-0.0152505134379934,-0.0111948142006362,-0.0150419892783749,-0.000593463836107082,-0.0030209376776708,0.247561287842284,-0.438927406119546,0.20119118755935,-0.354726557941299,-0.0403077485614308
-0.0410664968565998,0.00459421866779713,-0.040108641321381,-0.00955849036682237,-0.0477935296874563,-0.000630463388972524,-0.0394060941756537,-0.0318418572449146,-0.0367680179679272,0.000716045479697023,-0.00065172826245718,0.280190909333099,-0.467875091755389,0.233626601644646,-0.377220709205457,-0.0835783153798816
-0.0416628056953803,0.00902412951693044,-0.0509110190379707,-0.0140813118114399,-0.0619005161505472,-0.000645433674273629,-0.0551811412808414,-0.0455204702991046,-0.0504866643933652,0.0016952424456265,0.0012313636858961,0.309497891288282,-0.494425648611395,0.262276706732105,-0.394367214899828,-0.118081126102963
-0.0538823560824457,0.0108977665412282,-0.0546498879444505,-0.0136244129780331,-0.065308537130789,-0.00137074151134001,-0.0512921660382486,-0.050813295058188,-0.0533568029192366,0.00240897176947777,0.00205895540071232,0.315704700789759,-0.509388700169321,0.267465777693823,-0.409580539367008,-0.139483258084138
-0.0520862647056454,0.00326541212987581,-0.0431584590771254,-0.0171779221820885,-0.04851540060612,-0.00186495316243695,-0.0224481188652629,-0.0368464866493513,-0.0364573323318472,0.00197744659617905,0.000924605884113271,0.229059462768486,-0.497818783885259,0.193297965326537,-0.407711893547756,-0.13723982415672
-0.0488027539394208,-0.00443557051305923,-0.0274034300318485,-0.0182188964510529,-0.0273750340359119,-0.00173755465462284,0.00700666127656961,-0.0181401963137637,-0.0158244815852533,0.00156749088676981,0.000179005387109859,0.0863482844880721,-0.469517953392983,0.068816632017655,-0.398082238093915,-0.135249518509182
-0.0808633658780049,-0.0068252454278008,-0.0194536509008097,-0.0179499143509642,-0.0147161656299108,-0.00152316841459194,0.0307051184012781,-0.00844353471227493,-0.00411275719396067,0.0020872398595658,0.000995255875041664,0.014957366056795,-0.446106673968889,0.00514188172805491,-0.388498414956817,-0.115171090364076
