head_body_distance_ss,body_speed_x_ss,body_speed_y_ss,head_speed_x_ss,head_speed_y_ss,head_body_dist_change_ss,head_rotation_ss,body_speed_ss,head_speed_ss,body_acceleration_ss,head_acceleration_ss,body_coord_x_ss,body_coord_y_ss,head_coord_x_ss,head_coord_y_ss,temp_ss
-0.00497372422616762,-0.00865544496192274,0.00732483178529326,-0.00979800104939258,0.00166643765802419,0.00321418009640611,-0.0095541534834634,0.0101148800423825,-0.00209381340964414,0.000226453322986253,0.000379969193246452,0.0102629591621494,-0.0273006990896868,0.00769513275272939,-0.0218748259972828,-0.0123619911905335
0.00370946288052858,0.00142811044284912,-0.00590228932859616,0.00140898805831705,-0.013277312941234,-0.00143872579788213,-0.0100123997261786,-0.0101107083379516,-0.0153957020356451,1.20922423655391e-06,-2.62700756100896e-05,-0.00266126036157637,0.00410043267578997,-0.00622095717985508,-0.00226702095786334,0.0067272772242648
0.000130782948163711,0.00303291816561163,-0.00832544579705931,0.000587377075664436,-0.0108929160195842,-0.00474759900424487,-0.00591605880996723,-0.0137409660883657,-0.0147920261777721,0.000213256734970334,1.72499871020664e-05,0.0303421745707386,-0.0156307974962792,0.0272686393731486,-0.00375765869323311,-0.00417557621581052
0.00322784103299629,0.00223527543888248,0.0119631771676359,0.00793963426990186,0.0286529092211129,0.00119696549218168,0.0321833000074988,0.0168224842648495,0.037981350636416,-0.000495412325057248,-0.000214172178313632,0.0233271462725412,0.0563432797949639,0.021866917090438,0.0501557299469371,0.0153543594566954
-0.00209376001136081,0.00195932965807536,-0.00506060275706555,-0.000137875498293395,-0.00614956347512106,0.00177537966515037,-0.00670080210777172,-0.00308609875076549,-0.00570016474546426,5.44975354641127e-05,-0.000156769724992021,-0.0612724204564806,-0.0175126033402302,-0.0506110764115701,-0.0222567020752271,-0.00554379176040399
-0.00497419706831418,-0.00865568843404236,0.007325202728711,-0.00979829720239177,0.00166671797624647,0.00321353964388331,-0.00955447868400973,0.0101153129140239,-0.00209379779750213,0.000226450540518206,0.000379968162781201,0.0102647551350094,-0.0273013266747401,0.00769688115192921,-0.0218750871057431,-0.0123625204113534
-0.00497372422616762,-0.00865544496192274,0.00732483178529326,-0.00979800104939258,0.00166643765802419,0.00321418009640611,-0.0095541534834634,0.0101148800423825,-0.00209381340964414,0.000226453322986253,0.000379969193246452,0.0102629591621494,-0.0273006990896868,0.00769513275272939,-0.0218748259972828,-0.0123619911905335
0.00370946288052858,0.00142811044284912,-0.00590228932859616,0.00140898805831705,-0.013277312941234,-0.00143872579788213,-0.0100123997261786,-0.0101107083379516,-0.0153957020356451,1.20922423655391e-06,-2.62700756100896e-05,-0.00266126036157637,0.00410043267578997,-0.00622095717985508,-0.00226702095786334,0.0067272772242648
0.000130782948163711,0.00303291816561163,-0.00832544579705931,0.000587377075664436,-0.0108929160195842,-0.00474759900424487,-0.00591605880996723,-0.0137409660883657,-0.0147920261777721,0.000213256734970334,1.72499871020664e-05,0.0303421745707386,-0.0156307974962792,0.0272686393731486,-0.00375765869323311,-0.00417557621581052
0.00322784103299629,0.00223527543888248,0.0119631771676359,0.00793963426990186,0.0286529092211129,0.00119696549218168,0.0321833000074988,0.0168224842648495,0.037981350636416,-0.000495412325057248,-0.000214172178313632,0.0233271462725412,0.0563432797949639,0.021866917090438,0.0501557299469371,0.0153543594566954
-0.00209376001136081,0.00195932965807536,-0.00506060275706555,-0.000137875498293395,-0.00614956347512106,0.00177537966515037,-0.00670080210777172,-0.00308609875076549,-0.00570016474546426,5.44975354641127e-05,-0.000156769724992021,-0.0612724204564806,-0.0175126033402302,-0.0506110764115701,-0.0222567020752271,-0.00554379176040399
-0.00497419706831418,-0.00865568843404236,0.007325202728711,-0.00979829720239177,0.00166671797624647,0.00321353964388331,-0.00955447868400973,0.0101153129140239,-0.00209379779750213,0.000226450540518206,0.000379968162781201,0.0102647551350094,-0.0273013266747401,0.00769688115192921,-0.0218750871057431,-0.0123625204113534
-0.00497372422616762,-0.00865544496192274,0.00732483178529326,-0.00979800104939258,0.00166643765802419,0.00321418009640611,-0.0095541534834634,0.0101148800423825,-0.00209381340964414,0.000226453322986253,0.000379969193246452,0.0102629591621494,-0.0273006990896868,0.00769513275272939,-0.0218748259972828,-0.0123619911905335
0.00370946288052858,0.00142811044284912,-0.00590228932859616,0.00140898805831705,-0.013277312941234,-0.00143872579788213,-0.0100123997261786,-0.0101107083379516,-0.0153957020356451,1.20922423655391e-06,-2.62700756100896e-05,-0.00266126036157637,0.00410043267578997,-0.00622095717985508,-0.00226702095786334,0.0067272772242648
0.000130782948163711,0.00303291816561163,-0.00832544579705931,0.000587377075664436,-0.0108929160195842,-0.00474759900424487,-0.00591605880996723,-0.0137409660883657,-0.0147920261777721,0.000213256734970334,1.72499871020664e-05,0.0303421745707386,-0.0156307974962792,0.0272686393731486,-0.00375765869323311,-0.00417557621581052
0.00322784103299629,0.00223527543888248,0.0119631771676359,0.00793963426990186,0.0286529092211129,0.00119696549218168,0.0321833000074988,0.0168224842648495,0.037981350636416,-0.000495412325057248,-0.000214172178313632,0.0233271462725412,0.0563432797949639,0.021866917090438,0.0501557299469371,0.0153543594566954
-0.00209376001136081,0.00195932965807536,-0.00506060275706555,-0.000137875498293395,-0.00614956347512106,0.00177537966515037,-0.00670080210777172,-0.00308609875076549,-0.00570016474546426,5.44975354641127e-05,-0.000156769724992021,-0.0612724204564806,-0.0175126033402302,-0.0506110764115701,-0.0222567020752271,-0.00554379176040399
-0.00497419706831418,-0.00865568843404236,0.007325202728711,-0.00979829720239177,0.00166671797624647,0.00321353964388331,-0.00955447868400973,0.0101153129140239,-0.00209379779750213,0.000226450540518206,0.000379968162781201,0.0102647551350094,-0.0273013266747401,0.00769688115192921,-0.0218750871057431,-0.0123625204113534
