head_body_distance_tr,body_speed_x_tr,body_speed_y_tr,head_speed_x_tr,head_speed_y_tr,head_body_dist_change_tr,head_rotation_tr,body_speed_tr,head_speed_tr,body_acceleration_tr,head_acceleration_tr,body_coord_x_tr,body_coord_y_tr,head_coord_x_tr,head_coord_y_tr,temp_tr
0.0524238412779177,-0.0503091058459949,0.0716307238318892,-0.0196976199338669,0.085566468025171,0.0192519255815545,0.130085718353662,0.140876240909829,0.169987428519619,0.000232565922009689,0.00290442725707945,-0.246946519404062,0.0041626973724773,-0.202142921240875,-0.0359628809711091,0.0826189661321431
0.0500529396051117,-0.0344316601270463,0.0695912264265524,-0.00844016475834779,0.095289466016054,0.0123027297067132,0.137729717945101,0.12231621201241,0.161717030746709,0.000197235320891686,0.00181627546683254,-0.329866804852459,-0.0859127153607657,-0.283062518863437,-0.118731742832067,0.0896266603394712
0.0495214094724839,-0.0194582375343296,0.0685329904874854,0.00109188659049678,0.103648727114958,0.0059297791414492,0.139498132568222,0.106074610490452,0.152194009597162,9.0662755400682e-05,0.000733352660460679,-0.409453469086482,-0.15414844711825,-0.35935329042404,-0.184951908647684,0.0932603422709771
0.0458091817537606,-0.00796200972126816,0.0691226078547661,0.00898094171519968,0.113824415968276,0.000139517863301428,0.148189204045361,0.0948012372584215,0.149449050596639,2.71102366362759e-05,-2.20776573922182e-05,-0.465512452467383,-0.214492296641234,-0.413534258949668,-0.239955074109477,0.0980371830818744
0.0517342864408127,-0.00707075190258366,0.0604482612162569,0.00158381741787719,0.0953689142858714,-0.000856087740724733,0.114639082026708,0.0823104132078476,0.125126895861949,-0.000251359618850632,-0.000150965122817587,-0.485599777318593,-0.130220551369401,-0.422942906666172,-0.177858116641069,0.0754536040338559
0.0636410536626028,-0.00953243908284374,0.0406473733410339,-0.0107893260481298,0.0567056888283865,-0.000557098568562543,0.0644999443651072,0.0588344964518074,0.0824139741447015,-0.000214849226589346,-0.000181958259644783,-0.565474435064555,-0.00358339077569475,-0.485285261462697,-0.0899364421715799,0.0311709552182308
0.0683102969931469,-0.0125379147393309,0.00867889080459449,-0.0124784562470659,0.00519874780616879,-0.000117276929858154,0.0256049156891818,0.019552255711246,0.0331663047088155,0.00012350096463591,0.000126833564337244,-0.602356358299251,0.0706246219920739,-0.517626037413641,-0.0396489490353819,-0.00496446349554561
0.0696751076718811,-0.0146506408786447,-0.00119034542947783,-0.00775887295236913,-0.0106699963281757,0.000275065091245967,0.0217098656559387,0.00491301299731419,0.0226863562728843,0.000146853732634815,4.15139229687559e-05,-0.539621426417259,0.0686065051419683,-0.464516054504931,-0.0328828098450137,-0.0169814094514129
0.0700808648280148,-0.0120746522492542,-0.00837733958997024,0.00129187524933115,-0.0208678199841514,0.00076934938584008,0.0114108711996333,-0.00728495775666983,0.0104168302182312,-2.66960176285952e-05,-0.000182713410801222,-0.49477169233243,0.0328335083194385,-0.422630446398323,-0.0537278469236446,-0.00815570657087101
0.0607826333607924,-0.00722887196307345,-0.0104382097279495,0.0187659131971248,-0.0141817446888388,-0.000391145779242339,0.0402154342236007,-0.0131309123346524,0.0230380156811443,-0.000365047206444396,-0.000494017577520531,-0.46693500063035,-0.0739314105506027,-0.398685154954107,-0.126817453612138,0.0168382923069681
0.0472809970629727,-0.00378057879507026,0.00830715217449551,0.0317761202633639,0.0247832431972903,-0.00092797010533941,0.10109465300845,0.00941056812552839,0.0714197473163027,-0.000241953283183623,-0.000283426238163411,-0.487855570823751,-0.209826821620909,-0.422218590387637,-0.225380346008894,0.0487058120369087
0.0354672668602053,-0.00165687468094669,0.0343865472506475,0.0372921260958051,0.0669419700534929,-0.000645762166838586,0.143274111664729,0.0403967065053909,0.116755412263752,0.000109936275834497,0.000122443074278031,-0.473674709267079,-0.271303256299026,-0.421342431527275,-0.27069398837079,0.0699607280869418
0.0350470600575444,-0.0014642949503823,0.0458099153625471,0.0360500530547203,0.0789944103102253,-0.000450865314328096,0.140099686250057,0.0491735929290349,0.124173965005121,0.000171701878655633,0.000253411124034174,-0.362916443495304,-0.235825466321226,-0.3335917738747,-0.234150728212776,0.055924691833907
0.0478408732276549,-0.00143815885097776,0.0437357378626162,0.0239683914596076,0.0613258117436847,3.00339872563703e-05,0.0789721204103665,0.0415785806267174,0.0895305824916593,1.45830807485688e-05,4.69739805173213e-06,-0.161159899892956,-0.100026053031536,-0.158798748965186,-0.107445384238971,0.0203631266133635
0.0548084109602327,-0.00279383050175574,0.0269130535825687,0.0124737916701856,0.0239165705403413,7.08760558610237e-05,0.017116621352648,0.0196214011876739,0.039629074256779,-0.000869243425500561,-0.00106764394524289,0.00889661782978028,0.0128560193227114,-0.00937652267053403,-0.00101993966201548,-0.0182293875704536
0.0548208847991251,-0.00532534539266538,0.0237556870141421,0.0105559395464675,0.0176444091111084,-2.09307347165904e-05,0.0171073336790765,0.0200007312594532,0.0364315620715979,-0.0016396352979551,-0.0019949434962276,0.112426851072514,0.0302521709848694,0.0842808266196069,0.0248184903363941,-0.0347513608027579
0.0469610913623798,-0.00536704841703053,0.0215917174835005,0.018742633987349,0.0257883259348024,0.000261998795099225,0.0538920885101521,0.0230907148479118,0.055108358873091,-0.00149877518636652,-0.00185085687014123,0.0718880502019,-0.0105899861025306,0.0536010287760076,-0.0153130981851365,-0.0179211435537611
0.0377361617446135,-0.00469847516106239,0.0192645507041053,0.0351388132871786,0.0434205777355243,-4.83503891511069e-05,0.122533334400557,0.0244342169328216,0.0900634324267537,-0.00124222774670782,-0.00148456380562246,-0.0901844420729289,-0.122364556674769,-0.0858101564930482,-0.11802667723926,0.0191997851701811
0.03129039182126,-0.00351546571845831,0.0227219787193011,0.0521713464354974,0.0666303575916501,-0.000500634148441858,0.189952117621799,0.032457600311639,0.13226071413412,-0.000520919350236509,-0.000670865694083857,-0.234935134240323,-0.22250530423495,-0.217639268550709,-0.211693689083259,0.0570665621524068
